Date;Time;Route;Registration;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Location,Operator,AC Type
03/23/1993;13:35;Cuiaba - Vihena - Rondonia;PP-SBJ;6;4;2;6;4;2;Near Tangara de Serra, Brazil,Oeste Linhas Aereas,Embraer EMB-110 Bandeirante
03/31/1993;12:25;;N47EV;5;2;3;0;0;0;Anchorage, Alaska,Japan Air Lines,Boeing B-747-466
04/01/1993;21:28;Bristol, TN - Blountville, TN;N500AK;4;3;1;4;3;1;Blountville, Tennesee,Private,Fairchild SA227-TT
04/02/1993;;Test;YV-03C;11;8;3;11;8;3;Off Margarita Island, Venezuela,Linea Aeropostal Venezolana,McDonnell Douglas DC-9-15
04/06/1993;01:10;Shanghai - Los Angeles;B-2171;264;248;16;2;2;0;950 nm S of  Shemya, Alaska,China Eastern Airlines,McDonnell Douglas MD-11
04/19/1993;15:52;Cincinnati, OH - Pierre, SD;N86SD;8;6;2;8;6;2;Zwingle, Iowa,Private,Mitsubishi MU-2B-60
04/23/1993;;Ulan Bator - Bayan Olgiy;BHMAY-14102;40;34;6;32;26;6;Zavnah, Mongolia,MIAT - Mongolian Airlines,Antonov AN-26B
04/26/1993;13:00;Aurangabad - Bombay;VT-ECQ;118;112;6;55;55;0;Aurangabad, India,Indian Airlines,Boeing B-737-2A8
04/27/1993;23:00;Lusaka - Libreville - Dakar;AF-319;30;25;5;30;25;5;Off  Libreville, Gambia,Military - Zambian Air Force,de Havilland  Canada  DHC-5D Buffalo
04/27/1993;;Kabul - Mazar- Sharif;;76;71;5;76;71;5;Near Kholm, Afghanistan,Military - Afghan Republican Air Force,Antonov AN-32
05/11/1993;;;DQ-FEO;2;0;2;2;0;2;Suva, Fiji,Fiji Air,Britten-Norman BN-2A-6 Islander
05/15/1993;;Cancun - Cozumel;XA-SEA;5;0;5;3;0;3;Near Cancun, Mexico,Carga del Caribe,Douglas DC-6BF
05/19/1993;15:04;Panama City - Medellin;HK-2422X;132;125;7;132;125;7;Near Medellin, Colombia,SAM Colombia,Boeing B-727-46
06/06/1993;;Bogota - El Yopal;HK-2759X;2;0;2;2;0;2;El Yopal, Colombia,Aerotaca,de Havilland Canada DHC-6 Twin Otter 300
06/09/1993;;;P2-SWA;11;10;1;9;9;0;Gulgubip, Papua New Guinea,Southwest Air,Britten-Norman  BN-2A-20 Trislander
06/16/1993;;;PK-NUL;3;0;3;1;0;1;Nabire, Indonesia,Merpati Nasantara Airlines,de Havilland Canada DHC-6 Twin Otter 300
06/17/1993;22:15;Batumi - Baku - Chimkent;RA-26035;41;36;5;41;36;5;Near Tbilisi, Georgia,Tajikistan Airlines,Antonov AN-26
07/01/1993;;Ambo - Sorong;PK-GFU;43;39;4;41;37;4;Sorong, Irian Jaya, Indonesia,Merpati Nusantara Airlines,Fokker F-28 Fellowship 3000
07/06/1993;;;;23;NULL;NULL;23;NULL;NULL;Near Ochamchire, Georgia,Military - Georgian Air Force,Mil Mi-8
07/12/1993;14:55;Birmingham - Talladega;N9116F;2;1;1;1;1;0;Talladega, Alabama,Private,Helicopter, Hughes 369HS
07/23/1993;15:40;Yinchuan - Beijing;B-2716;113;108;5;55;54;1;Yinchuan, China,China Northwest Airlines,British Aerospace 146-300
07/26/1993;15:48;Seoul - Mokpo;HL-7229;110;104;6;68;64;4;Haenam, South Korea,Asiana Airlines,Boeing B-737-5L9
07/30/1993;;Ba Kelalan - Marudi;9M-AXM;17;15;2;1;1;0;Serawak, Malaysia,Hornbill Airways,Shorts SC-7 Skyvan 3-100
07/31/1993;13:00;Kathmandu - Bharatpur;9N-ACL;19;16;3;19;16;3;Devghat, Nepal,Everest Air,Dornier Do-228-101
08/18/1993;16:56;Norfolk, VA - Guantanamo, Cuba;N814CK;3;0;3;0;0;0;Leeward Point Airfield, Guantanamo Bay, Cuba,American International Airways,McDonnell Douglas DC-8-61
08/26/1993;;Uchur - Aldan;RA-67656;24;22;2;24;22;2;Near Aldan, Russia,Sakha Airlines,Let 410UVP-E
08/28/1993;10:45;Khorag - Dushanbe;CCCP-87995;86;81;5;82;77;5;Khorag, Tajikistan,Tajikistan Airlines,Yakovlev YAK-40
09/14/1993;16:43;Frankfurt - Warszawa;D-AIPN;70;64;6;2;1;1;Warsaw, Poland,Lufthansa,Airbus A320-211
09/21/1993;16:25;Sochi - Sukhumi;CCCP-65893;27;22;5;27;22;5;Sukhumi, Georgia,Transair Georgia Airlines,Tupolev TU-134A
09/22/1993;18:30;Tbilisi - Sukhumi;CCCP-85163;132;120;12;108;100;8;Sukhumi, Georgia,Transair Georgia Airlines,Tupolev TU-154B
10/04/1993;;;;60;NULL;NULL;60;NULL;NULL;Near Svanetia, Georgia,Military - Georgian Air Force,Mil Mi-8 (helicopter)
10/25/1993;;Glentanner - Queenstown;ZK-NOM;9;6;3;9;6;3;Franz Josef Glacier, New Zealand,Hibiscus Air,GAF Nomad N-22
10/26/1993;13:04;Shenzen - Fuzhou;B-2103;80;71;9;2;2;0;Fuzhou, China,China Eastern Airlines,McDonnell Douglas MD-82
10/27/1993;19:30;Trondheim - Namsos;LN-BNM;20;17;3;7;4;3;Near Namsos, Norway,Wideroe's Flyveselksap,de Havilland Canada DHC-6 Twin Otter 300
11/10/1993;18:05;Winnipeg - Sandy Lake;C-GQTH;7;4;3;7;4;3;Sandy Lake, Canada,Air Manitoba,Hawker Siddeley HS-748-234 Srs. 2A
11/13/1993;14:55;Beijing - Urumqi;B-2141;102;92;10;12;8;4;Urumqi, China,China Northern Airlines,McDonnell Douglas MD-82
11/15/1993;19:07;Dubai - Kerman;RA-82071;17;14;3;17;14;3;Near Kerman, Iran,Magistralnye Avialinii,Antonov AN-124
11/20/1993;23:30;Genèva- Skopje;RA-42390;116;108;8;116;108;8;Near Ohrid, Macedonia,Aviaimpex (Macedonia),Yakovlev YAK-42D
12/01/1993;19:50;Minneapolis/St. Paul - Hibbing;N334PX;18;16;2;18;16;2;Hibbing, Minnesota,Express Airlines - Northwest Airlink,British Aerospace Jetstream BA-3100
12/03/1993;;Tuktoyaktuk - Inuvik;C-GMOP;7;6;1;7;6;1;Tuktoyaktuk, NWT, Canada,Arctic Wings & Rotors,Britten Norman BN-2A Trislander7
12/09/1993;;;6V-ADE / C5-GAA;3;2;1;3;2;1;Off Dakar, Senegal,Air Senegal / Gambia Airways,DHC-6 Twin Otter 300 / NAMC YS-11
12/13/1993;09:20;Vientiane - Phonesavahn;RDPL-34117;18;16;2;18;16;2;Phonesavanh, Laos,Lao Aviation,Yunshuji Y-12-II
12/15/1993;14:00;Manila - Naga;4761;29;23;6;29;23;6;Near Naga, Philippines,Military - Philippine Air Force,Lockheed C-130H
12/26/1993;20:57;Krasnadar - Gyumri;RA-26141;36;31;5;36;31;5;Gyumri, Armenia,Kuban Airlines,Antonov AN-26
01/03/1994;12:08;Irkutsk - Moscow;RA-85656;124;115;9;124;115;9;Near Mamony, Siberia, Russia,Baikal Air,Tupolev TU-154M
01/07/1994;23:21;Washington D.C. - Columbus, OH;N304UE;8;3;5;5;2;3;Columbus, Ohio,Atlantic Coast Airlines (United Express),British Aerospace Jetstream 4101
02/24/1994;11:16;Volgograd - Nalchik;RA-11118;13;7;6;13;7;6;Nalchik, Russia,North Western Air Transport,Antonov AN-12V
02/25/1994;19:46;Edinburgh - Coventry;G-OHOT;2;0;2;1;0;1;East Midlands, England,British World Airways,Vickers 813 Viscount
02/25/1994;;Jananjui - Tocache - Tingo Maria - Lima;OB-1559;31;26;5;31;26;5;Near Carpish, Peru,Expresso Aéreo,Yakovlev YAK-40
03/02/1994;17:59;New York City - Denver;N18835;116;110;6;0;0;0;New York, New York,Continental Airlines,McDonnell Douglas MD-82
03/08/1994;14:54;Training;VT-SIA;4;0;4;4;0;4;New Delhi, India,Sahara,Boeing 737-2R4C
03/14/1994;;Mombasa - Mogadishu;69-6576;8;0;8;8;0;8;Off Malindi, Kenya,Military - U.S. Air Force,Lockheed C-130H Hercules
03/17/1994;22:30;Tehran - Moscow;mai/21;32;19;13;32;19;13;Near Nag,Military - Iranian Air Force,Lockheed Hercules C-130
03/18/1994;11:43;Key West Harbor - Key West;N150FB;2;0;2;2;0;2;Key West, Florida,Chalk's International Airlines,Grumman G-73T Turbo Mallard
03/18/1994;01:56;Spokane - Portland;N3433Y;2;0;2;2;0;2;Spokane, Washington,Salair,Douglas DC-3C
03/21/1994;17:54;Weipa - Aurukun;VH-JUU;6;5;1;6;5;1;Weipa, Australia,Aurukun Air Services,Britten-Norman BN-2A-21 Trislander
03/23/1994;00:57;Moscow - Hong Kong;F-OGQS;75;63;12;75;63;12;Near Mezhdurechensk, Russia,Aeroflot Russian International Airways,Airbus A310-304
04/03/1994;16:36;;N27736;5;4;1;5;4;1;Lamoille, Nevada,Air Taxi - El Aero Services Inc.,Bell 206B3
04/04/1994;14:46;Amsterdam - Cardiff;PH-KSH;24;21;3;3;2;1;Amsterdam, Netherlands,KLM Cityhopper,Saab 340B
04/06/1994;20:20;Tanzania - Kigali, Rwanda;9XR-NN;12;9;3;12;9;3;Kigali, Rwanda,Rwanda Government,Dassault Falcon 50
04/06/1994;;Taura - Latacunga;FAE450;17;14;3;17;14;3;Ambato, Ecuador,TAME,de Havilland Canada DHC-6 Twin Otter 300
04/14/1994;09:25;;8726000/8826060;26;NULL;NULL;26;NULL;NULL;Northern Iraq,Military - U.S. Army / Military U.S. Army,Sikorsky UH-60 / Sikorsky UH-60
04/25/1994;;Pontianak - Nanga Pinoh;PK-ZAA;11;10;1;11;10;1;Nanga Pinoh, Indonesia,Dirgantara Air Services,Britten Norman BN-2A-21 Trislander
04/26/1994;20:16;Taipei - Nagoya;B-1816;271;256;15;264;249;15;Near Komaki, Aichi, Japan,China Airlines (Taiwan),Airbus A300B4-622R
05/07/1994;;Sao Paulo - Sao Gabriel;PT-GJW;16;14;2;8;6;2;Sao Gabriel, Brazil,Rico Taxi Aero,Embraer 110 Bandeirante
05/23/1994;10:55;San Jose - Villavicencio;HK-2890;11;9;2;4;3;1;Loma Linda, Colombia,Arall,Pilatus Britten-Norman BN-2B-27 Islander
05/28/1994;07:38;Villavicencio - La Primavera - Puerto Carreno;HK-2213;29;26;3;7;4;3;Near Villavicencio, Colombia,Transoriente Colombia,Douglas DC-3 (C-53D-DO)
06/02/1994;18:00;Aldergrove AB - Fort George;ZD576;29;25;4;29;25;4;Near Campbeltown, Scotland,Military - Royal Air Force,Boeing Vertol Chinook HC-2 (helicopter)
06/06/1994;08:20;Xian - Guangzhou;B-2610;160;146;14;160;146;14;Near Xi'an, China,China Northwest Airlines,Tupolev TU-154M
06/13/1994;18:50;Lazaro - Cardenas - Michoacan;XA-SLU;9;7;2;9;7;2;Near Uruapan, Mexico,Aerolineas Cuahonte,Swearingen SA.226TC Metro II
06/18/1994;12:20;Balikpapan - Palu;PK-MFI;12;7;5;12;7;5;Mt.  Kalora, Indonesia,Merpati Nusantara Airlines,Fokker F-27 Friendship 500F
06/18/1994;06:25;Mexico City - Washington D.C.;XA-BBA;12;10;2;12;10;2;Chantilly, Virginia,TAESA,Learjet 25D
06/26/1994;19:35;San Pedro - Abidjan;TU-TIP;17;14;3;17;14;3;Abidjan, Ivory Coast,Air Ivorie,Fokker F-27 Friendship 400M
06/29/1994;;;;70;NULL;NULL;50;NULL;NULL;Near Logar, Afghanistan,Military - Dostum-Galboddin Militia,Antonov AN-32
06/30/1994;17:41;Toulouse - Toulouse;F-WWKH;7;4;3;7;4;3;Toulouse-Blagnac, France,Airbus Industrie,Airbus A330-321
07/01/1994;08:30;Nouakchott - Tidjikja;5T-CLF;93;89;4;80;76;4;Near Tidjika, Mauritania,Air Mauritanie,Fokker F-28 Fellowship 4000
07/02/1994;18:43;Columbia, SC - Charlotte, NC;N954VJ;57;52;5;37;37;0;Charlotte, North Carolina,USAir,McDonnell Douglas DC-9-30
07/14/1994;15:36;Lihue, HI - Lihue, HI;N151BH;7;6;1;3;3;0;Hanalei, Hawaii,Air Taxi - Papillion Helicopters Ltd.,Aerospatiale AS350D
07/17/1994;21:45;Bridgetown - Fort de France;8P-TAD;6;5;1;6;5;1;Near Fort de France, Martinique,Air Martinique,Britten-Norman BN-2B-26 Islander
07/17/1994;;Training;RA-87256;9;5;4;5;3;2;Boma, Democratic Republic Congo,Sankuru Air Service,Yakovlev 40D
07/19/1994;16:30;Colon - Panama City;HP-1202AC;21;18;3;21;18;3;Colon, Panama,Alas Chiricanas,Embraer 110P1 Bandeirante
07/26/1994;;Kilo Lima - Kelawit;PK-OBT;18;16;2;18;16;2;East Kalimantan, Indonesia,Airfast Services,Sikorsky S-58ET
08/05/1994;08:50;Dzhida - Boda;;47;41;6;47;41;6;Near Boda, Russia,Military - Russian Air Force,Antonov AN-12
08/07/1994;13:55;Sightseeing;N126UA;7;6;1;6;5;1;Kodiak, Alaska,Air Taxi - Uyak Air Services Inc.,de Havilland DHC-2
08/10/1994;11:22;Seoul - Cheju;HL-7296;160;152;8;0;0;0;Cheju, South Korea,Korean Airlines,Airbus A300B4-622R
08/11/1994;17:00;Caribou Lake, AK - Nikiski, AK;N17394;3;2;1;3;2;1;Alsworth, Alaska,Air Taxi - Talon Air Services Inc.,de Havilland DHC-2
08/12/1994;21:05;New York, NY - Atlantic City, NJ;N124NH;3;2;1;3;2;1;Whiting, New Jersey,Air Taxi - National Helicopters,Bell 206L-4
08/21/1994;;Agadir - Casablanca;CN-CDT;44;40;4;44;40;4;Near Agadir, Morocco,Royal Air Maroc,Aerospatiale ATR-42-300
09/08/1994;19:03;Chicago - Pittsburgh;N513AU;132;127;5;132;127;5;Near Aliquippa, Pennsylvania,USAir,Boeing B-737-3B7
09/13/1994;12:05;Lagos - Abuja;5N-ATQ;5;3;2;3;2;1;Near Abuja, Nigeria,Aerocontroctors - Charter,de Havilland Canada DHC-6 Twin Otter 300
09/17/1994;11:48;Fish Egg Inlet - Pruth Bay;C-FDMR;4;2;2;3;2;1;Fish Egg Inlet, Canada,Pacific Coastal Airlines,de Havilland Canada DHC-6 Twin Otter 100
09/18/1994;08:07;Tunis - Tamanrasset;5N-IMO;39;32;7;5;3;2;Tamanrasset, Algeria,Oriental Airlines,BAC One-Eleven 515FB
09/23/1994;19:15;Hong Kong - Jakarta;PK-PLV;12;6;6;6;3;3;Kowloon Bay, Hong Kong,Heavylift Cargo Airlines,Lockheed L-100-30 Hercules
09/26/1994;17:37;Krasnoyarsk - Tura;RA-87468;28;24;4;28;24;4;Near Vanavera, Russia,Cheremshanka Airlines,Yakovlev YAK-40
09/28/1994;;Bahia Negra - Asuncion;FAP2009;27;25;2;1;0;1;Bahia Negra, Paraguay,TAM Paraguay,Douglas C-47D
09/30/1994;11:10;Chaibukha - Provedenia;RA-27209;20;13;7;8;3;5;Chaibukha, Russia,Arsenyev Aviation Production Association,Antonov AN-8
10/08/1994;15:45;Villavicencio - Mitu;HK3929X;10;5;5;10;5;5;Mitu, Colombia,SELVA,Antonov AN-32B
10/12/1994;22:50;Isfahan - Terhan;EP-PAV;66;59;7;66;59;7;Krakas Mountains, near Natanz , Iran,Iran Asseman Airlines,Fokker F-28 Fellowship 1000
10/14/1994;22:00;Rio de Janeiro - Belem;C-130-2460;21;15;6;21;15;6;Near Formoso do Aragala, Brazil,Military - Brazilian Air Force,Lockheed C-130E
10/26/1994;;;H534;22;NULL;NULL;22;NULL;NULL;Near Cuito, Angola,Military - Angolan Air Force,Mil Mi-8MTV (helicopter)
10/29/1994;21:30;Yushno - Ust Ilimsk;RA-11790;23;16;7;23;16;7;Near Ust'-Ilimsk, Russia,Aeronica,Antonov AN-12A
10/29/1994;10:32;;RA-33008;19;17;2;7;7;0;Batagaj, Russia,Yakutavia,Antonov AN-2
10/31/1994;15:59;Indianapolis - Chicago;N401AM;68;64;4;68;64;4;Roselawn, Indiana,American Eagle,ATR-72-212
11/01/1994;;Cozumel - Chichen Itza;XA-SVS;14;13;1;14;13;1;Off Cozumel, Mexico,Transportes Aereos Pegaso,Bell 212
11/04/1994;;Nabire - Obano;PK-YNM;4;2;2;4;2;2;Near Nabire, Indonesia,Trigana Air Service,de Havilland Canada DHC-6 Twin Otter 100
11/05/1994;;Trujillo - Saposa;OB-1569;30;26;4;6;5;1;Saposa, Peru,SA Amazonica,Yakovlev YAK-40
11/16/1994;02:40;Burbank - Oakland;N63995;1;0;1;1;0;1;Avenal, California,Ameriflight,Beechcraft C99
11/22/1994;11:40;Selbang - Bolvovip;P2-SWC;7;6;1;7;6;1;Papua New Guinea,Southwest Air,Britten Norman BN-2A Trislander
11/22/1994;22:03;;N954U/N411KM;142;132;10;2;0;2;Bridgeton, Missouri,Trans World Airlines / Private,McDonnell Douglas DC-9-82 / Cessna 441
11/25/1994;;;H584;22;NULL;NULL;22;NULL;NULL;Near Cuito, Angola,Military - Angolan Air Force,Mil Mi-17 (helicopter)
12/10/1994;11:30;Manila - Cebu - Tokyo;EI-BWF;293;273;20;1;1;0;Pacific Ocean,Philippine Air Lines,Boeing B-747-200
12/13/1994;18:34;Greensboro - Raleigh;N918AE;20;18;2;15;13;2;Morrisville, North Carolina,American Eagle,British Aerospace Jetstream 3201
12/15/1994;06:15;;N96BF;2;0;2;2;0;2;Lobito, Angola,SL Aviation Services,Douglas DC-3
12/17/1994;10:30;;YV-761C;9;6;3;7;4;3;Cerro Aicha, Venezuela,Servivensa,Douglas C-47A-10-DK
12/17/1994;13:20;Tabubil - Selbang;P2-MFS;28;26;2;28;26;2;Papua, New Guinea,Missionary Aviation Fellowship,de Havilland Canada DHC-6 Twin Otter 200
12/21/1994;09:53;East Midlands - Coventry;7T-VEE;5;0;5;5;0;5;Coventry, England,Phoenix Aviation,Boeing 737-2D6C
12/26/1994;17:00;Alger - Paris;F-GBEC;239;227;12;3;3;0;Algiers Airport, Algeria,Air France,Airbus A300B2-1C
12/29/1994;15:30;Ankara - Van;TC-JES;76;69;7;57;52;5;Near Van, Turkey,Turkish Airlines (THY),Boeing B-737-4Y0
01/05/1995;20:45;Isfahan - Tehran;1003;12;6;6;12;6;6;Isfahan, Iran,Military - Iranian Air Force,Lockheed 1329 Jetstar 8
01/10/1995;;Bima - Ruteng;PK-NUK;14;10;4;14;10;4;Off Flores Island, Inodnesia,Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300
01/11/1995;19:38;Bogota - Cartagena;HK-3839X;52;47;5;51;46;5;Cartagena, Colombia,Intercontinental de Aviacion,McDonnell Douglas DC-9-14
01/14/1995;19:45;Los Angeles, CA - Burbank, CA;N2209P;4;3;1;2;2;0;Los Angeles, California,Air Taxi - Wolfe Air Aviation Ltd.,Bell 206B
01/17/1995;13:59;Kathmandu - Rumjatar;9N-ABI;24;21;3;2;1;1;Kathmandu, Nepal,Royal Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300
01/20/1995;;Paris - Romania;F-GHLN;10;7;3;10;7;3;Le Bourget, France,Leadair - Charter,Dassault Falcon 20E
01/20/1995;19:13;Krasnoyarsk - Abakan;RA-67120;19;17;2;3;1;2;Near Krasnoyarsk, Russia,Abakan Airlines,Let 410UVP
02/16/1995;20:30;Kansas City - Chicopee;N782AL;3;0;3;3;0;3;Kansas City, Missouri,ATI,McDonnell Douglas DC-8-63F
03/16/1995;;Petropavlovsk -  Ossora;RA-26084;10;4;6;9;3;6;Ossora, Russia,Aeroflot,Antonov 26B
03/31/1995;09:11;Bucharest - Brussel;YR-LCC;60;49;11;60;49;11;Near Balotesti, Romania,Transporturile Aeriene Romane (TAROM),Airbus A310-324
04/23/1995;12:40;Port Harcourt - Lagos;5N-AJQ;9;7;2;1;0;1;Lagos, Nigeria,Bristow Helicopters,de Havilland Canada DHC-6 Twin Otter 300
04/29/1995;;Anuradhapura - Palaly AFB;4R-HVA;52;49;3;52;49;3;Near Palaly AFB, Sri Lanka,Military - Sri Lanka Air Force,Hawker Siddeley HS-748-357/2B SCD
05/01/1995;13:28;Red Lake - Sioux Lookout  / Sioux Lookout - Red Lake;C-GYYB/ C-GYPZ;8;5;3;8;5;3;Sioux Falls, Ontario, Canada,Bearskin Airlines / Air Sandy,Swear. SA-227CC Metro 23/Piper Navajo
05/03/1995;00:45;Buenos Aires - La Paz - Quito;N409MA;7;5;2;7;5;2;Quito, Ecuador,American Jet,Grumman Gulfstream II
05/09/1995;16:35;Mitu - Villavicencio;HK-3079G;9;5;4;9;5;4;Cerro San Jeronimo, Colombia,ADES Colombia,Curtiss C-46F
05/13/1995;;Boise, ID - Colorado Springs, CO;62-1838;6;0;6;6;0;6;Near Boise, Idaho,Military - U.S. Air Force,Lockheed C-130E Hercules
05/24/1995;16:51;Leeds - Aberdeen;G-OEAA;12;9;3;12;9;3;Near Leeds, England,Knight Air,Embraer 110 P1 Bandeirante
05/25/1995;15:00;Villavicencio - Miraflores;HK-3213;11;9;2;2;2;0;Miraflores, Colombia,LACOL,Douglas DC-3C
05/29/1995;;;6V-AGH;10;8;2;6;4;2;Off Mbour, Senegal,Senegalair,Piper PA-31-310 Navajo
06/09/1995;09:22;Auckland - Palmerston North;ZK-NEY;21;18;3;5;4;1;Near Palmerston North, New Zealand,Ansett New Zealand,de Havilland Canada DHC-8-102
06/16/1995;14:15;Poliny - Nikolayevsk-on-Amur;RA-07743;14;12;2;13;11;2;Herputchi, Russia,Aeroflot,Antonov AN-2
06/16/1995;;Poliny Osipenko - Nikolayevsk-on-Amur;CCCP-68142;12;NULL;NULL;12;NULL;NULL;Volgograd, Russia,Volga Air,Antonov 2R
06/17/1995;;Ondjiva - Catumbela;T401;48;45;3;48;45;3;Near Cuvela, Angola,Military - Angolan Air Force,CASA 212-200 Aviocar
06/24/1995;16:05;Kaduna - Lagos;RA-65617;80;74;6;16;16;0;Lagos, Nigeria,Harka Air Services,Tupolev TU-134A
06/27/1995;09:50;Santo Domingo - Aguadilla, Puerto Rico;N356SA;2;0;2;2;0;2;La Romana, Dominican Republic,Salair,Convair CV-440
07/01/1995;;Port Moresby - Tabubil;P2-VTC;3;1;2;3;1;2;Kiunga, Papua New Guinea,Garamut Aviation,de Havilland Canada C-7A Caribou
07/12/1995;08:00;Alotou - Dagura;P2-MBI;15;13;2;15;13;2;Gumey, Papua New Guinea,Milne Bay Air,de Havilland Canada DHC-6 Twin Otter 300
07/17/1995;;;PK-NUT;18;16;2;1;0;1;Bintuni,  Indonesia,Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300
07/18/1995;;Maintirano - Antananivo;5R-MMG;34;29;5;34;29;5;Near Antananivo, Madagascar,Military - Madagascar Air Force,Douglas C-47A
07/25/1995;;;P2-TNT;2;1;1;2;1;1;Near Karamui, Papua New Guinea,Transniugini Airways,Britten-Norman BN-2A Islander
08/02/1995;;Johannesburg - Jamba;RA-05708;3;0;3;3;0;3;Johannesburg, South Africa,Aero Air,Antonov An-2R
08/09/1995;20:14;Guatemala City - San Salvador;N125GU;65;58;7;65;58;7;Mt. Chichontepec, San Vincente, El Salvador,Aviateca,Boeing B-737-2H6
08/09/1995;;Tual - Langgar - Kaimana;PK-KHL;10;6;4;10;6;4;Near Kaimana, Indonesia,Bourag Indonesia Airlines,Hawker Siddeley HS-748 2A
08/14/1995;;Neiva - Cali;HK-2594;10;8;2;10;8;2;Nevada del Huila, Colombia,AIRES Colombia,Embraer 110P1 Bandeirante
08/21/1995;12:53;Atlanta - Gulfport;N256AS;29;26;3;10;9;1;Near Carrollton, Georgia,Atlantic Southeast Airlines,Embraer 120-RT Brasilia
09/01/1995;12:00;Farewell - Anchorage;N30GA;1;0;1;1;0;1;Near Farewell, Alaska,North Star Air Cargo,Shorts SC-7 Skyvan
09/02/1995;;Air Show;XV239;7;0;7;7;0;7;Toronto, Ontario, Canada,Military - Royal Air Force,British Aerospace Nimrod MR-2P
09/02/1995;08:38;Las Vegas, NV - W. Yellowstone, MT;N6234G;8;7;1;8;7;1;Beaver Dam, Arizona,Adventure Airlines,Cessna 421C Golden Eagle
09/09/1995;07:15;Villavicencio - La Macarena;FAC1152;22;18;4;21;17;4;Near La Macarena, Colombia,SAETA,CASA 212 Aviocar 200
09/11/1995;;Kabul - Jalalabad;YA-BAO;51;44;7;3;3;0;Jalalabad, Afghanistan,Ariana Afghan Airlines,Antonov AN-26B
09/12/1995;07:20;Ratmalana - Palali base;CR861;81;76;5;81;76;5;Off Colombo, Sri Lanka,Military - Sri Lanka Air Force,Antonov AN-32
09/15/1995;12:22;Kota Kinabalu - Tawau;9M-MGH;53;49;4;34;32;2;Tawau,  Malaysia,Malaysia Airlines,Fokker 50
09/21/1995;12:30;Ulan Bator - Moron;BNMAU-10103;43;37;6;42;36;6;Near Moron, Mongolia,MIAT - Mongolian Airlines,Antonov AN-24RV
09/22/1995;07:45;Anchorage-Elmendorf AFB - Anchorage-Elmendorf AFB;77-0354;24;20;4;24;20;4;Anchorage, Alaska,Military - U.S. Air Force,Boeing B-707 (E-3B)
09/24/1995;;Cape Chelyuskin - Sterligov Cope;RA-24553;15;10;5;15;10;5;Sterligov Cape, Russia,Norilsk Flight Company,Mil Mi-8T
09/27/1995;19:10;Triumph Bay - Campbell River;C-FEBX;10;9;1;8;7;1;Campbell River, British Columbia, Canada,Western Straits Air,De Havilland Dash-3
10/03/1995;08:00;Medan - Meulaboh;PK-ZAG;14;12;2;1;0;1;Gunung Antara, Indonesia,Sabang Merauke Raya Air Charter,CASA 212
10/04/1995;;;EX-25179;15;12;3;15;12;3;Barskoon, Kirghizia,Kirghizia Aba Zaoldoru,Mil Mi-8MTV-1
11/09/1995;21:00;Comodoro Rivadavia - Cordoba;TC-72;53;48;5;53;48;5;Near Luyaba, Argentina,Military - Argentine Air Force,Fokker F-27 Friendship 500
11/13/1995;08:55;Jos - Kano;5N-AUA;137;129;8;9;9;0;Kaduna, Nigeria,Nigeria Airways,Boeing B-737-2F9
11/22/1995;19:00;Colombo - Palay AFB;CR862;63;57;6;63;57;6;Off Jaffna Peninsula , Sri Lanka,Military - Sri Lanka Air Force,Antonov AN-32
11/29/1995;10:15;;9M-AYW;10;8;2;10;8;2;Off Labuan, Malaysia,Sabah Air,Bell 412 (helicopter)
11/30/1995;19:10;;4K-401;6;0;6;2;0;2;Baku, Azerbaijan,Azerbaijan Airlines,Boeing 707-323C
12/03/1995;22:44;Cotonou - Douala;TJ-CBE;78;72;6;72;68;4;Near Douala, Cameroon,Cameroon Airlines,Boeing B-737-2K9
12/05/1995;17:55;Nakhichevan - Baku;4K-65703;82;76;6;54;52;2;Near Nakhichevan, Azerbaijan, Russia,Azerbaijani Airlines,Tupolev TU-134B-3
12/07/1995;05:20;Yushno - Khabarovk;RA-85164;98;90;8;98;90;8;Near Grossevichi, Russia,Far East Aviation,Tupolev TU-154B
12/13/1995;19:00;Verona - Timisoara;YR-AMR;49;41;8;49;41;8;Verona  - Villafranca, Italy,Romanian Banat Air,Antonov AN-24B
12/18/1995;;Jamba Airport - ?;9Q-CRR;144;139;5;141;137;4;Cahungula, Angola,Trans Service Airlift,Lockheed L-188C Electra
12/20/1995;21:38;Miami - Cali;N651AA;164;156;8;160;152;8;Near Buga, Valle del Cauca, Colombia,American Airlines,Boeing B-757-223
12/22/1995;;Madang - Bundi;P2-NAM;12;11;1;2;1;1;Bagasin, Papua New Guinea,Island Airways,Britten Norman BN-2A-21 Trislander
01/08/1996;;Union Island - Bridgetown;J8-VAK;10;9;1;1;1;0;Off Bridgetown, Barbados,Mustique Airways,Britten-Norman BN-2A-27 Islander
01/08/1996;12:43;Kinshasa - Kahemba;RA-26222;6;0;6;2;0;2;Kinshasa, Zaire,African Air,Antonov AN-32B
01/18/1996;20:20;Lagos - Kano;5N-AXO;14;10;4;14;10;4;Near Kano, Nigeria,Military - Nigerian Air Force,British Aerospace BAe-125-700B
